image_id,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,tag1,tag2,tag3
263546,40,132,136,64,70,29,28,48,20,10,10,28,413
344145,0,12,28,37,74,79,88,132,50,20,2,10,505
147451,0,12,52,37,73,77,138,222,210,90,2,33,309
789938,0,6,20,4,37,35,64,66,40,30,14,27,1035
906638,0,0,4,7,37,42,42,48,30,20,14,46,1250
845728,30,6,24,13,57,64,80,126,70,20,14,0,1153
758344,0,42,60,54,81,57,24,18,0,0,14,21,982
579836,0,0,4,2,13,51,92,132,100,70,10,23,721
135197,20,36,40,32,90,93,112,162,110,100,2,10,298
691730,0,6,28,21,60,36,32,72,40,20,10,23,883
200080,100,0,0,0,0,0,0,0,0,0,0,0,0
93565,90,144,152,83,74,28,2,24,0,20,14,36,239
457215,10,18,4,36,75,47,76,66,70,10,20,23,621
50617,0,54,56,27,55,49,58,108,50,30,1,2,163
236092,30,42,72,27,71,53,36,48,10,10,23,39,383
633413,0,0,20,14,55,91,92,90,30,20,12,14,804
624546,0,0,4,15,37,65,112,210,210,50,23,45,791
252174,80,72,180,75,67,25,28,12,10,20,14,27,398
238499,40,24,64,36,55,51,54,132,120,100,10,23,387
639978,20,12,24,19,36,63,68,168,50,30,20,23,809
697002,10,12,4,10,28,50,70,198,140,60,14,15,887
54033,0,12,16,18,46,46,68,126,50,60,10,21,176
36401,60,78,96,48,59,29,30,12,20,20,23,0,136
881879,0,0,4,7,32,43,68,30,40,10,14,28,1211
151325,0,24,56,56,103,46,34,36,20,0,14,28,315
849997,0,12,36,20,85,87,68,48,20,10,10,20,1160
429197,0,0,0,20,59,50,34,24,10,20,2,14,581
31491,200,162,144,77,52,14,6,6,0,0,14,23,123
677847,0,0,4,2,22,49,62,138,60,60,7,14,859
692839,10,12,36,17,42,52,76,126,70,130,14,27,882
101291,0,12,40,42,97,85,98,144,10,10,2,10,251
785471,10,36,20,37,76,45,36,24,20,10,14,0,1027
624870,0,0,0,12,45,53,54,96,80,20,14,21,790
935199,0,6,8,18,47,36,24,12,10,20,14,20,1342
807298,10,12,20,18,65,68,66,96,50,50,10,61,1065
921419,30,12,36,18,67,54,34,42,10,30,2,7,1301
541793,10,12,16,21,53,58,48,96,40,20,23,0,700
664131,0,0,12,4,28,57,56,66,110,50,2,21,827
658602,30,48,92,52,63,18,10,6,0,10,2,7,831
20518,0,6,24,15,23,28,50,66,50,70,2,12,94
418445,0,18,36,30,87,57,44,30,50,40,14,15,576
334493,0,24,40,21,60,68,54,60,20,40,10,17,493
113595,20,24,60,57,77,41,32,24,10,0,2,0,267
779533,0,0,4,8,36,63,84,66,120,10,2,20,1015
564387,0,0,12,17,64,40,22,18,10,0,7,14,707
687471,20,0,36,11,20,43,80,168,170,100,14,46,874
886800,0,12,12,28,74,51,32,36,20,0,4,14,1219
88866,80,72,184,79,82,36,38,36,10,10,9,14,233
144371,30,78,200,100,77,48,22,48,10,20,12,14,307
16581,10,42,80,40,62,38,34,42,10,20,1,14,82
147559,40,36,44,34,67,89,140,204,110,190,2,14,309
635679,0,0,12,8,27,95,122,210,60,50,14,23,804
734607,0,6,16,15,38,61,82,102,50,30,2,51,940
585466,0,12,28,34,77,55,36,90,70,30,7,14,741
26029,0,30,68,42,58,55,68,72,80,10,14,27,110
483127,10,18,48,50,61,27,14,24,0,0,14,21,648
451747,0,12,12,33,133,113,92,114,80,0,14,15,616
937977,0,6,24,19,44,49,40,18,20,20,14,0,1339
856220,30,6,44,18,52,58,60,126,130,40,2,0,1173
165982,10,18,64,44,109,71,72,102,50,20,14,20,328
636760,30,42,104,62,86,26,20,30,10,10,2,0,806
135087,100,90,204,107,98,34,26,6,0,20,14,0,298
252120,20,42,60,46,83,65,62,36,40,30,2,31,398
458309,10,0,24,17,45,45,52,102,80,60,12,14,623
493170,20,18,32,27,68,70,86,132,130,30,2,0,662
639934,0,6,16,11,30,69,102,270,250,110,10,11,808
881831,0,0,20,15,45,38,24,36,10,10,14,35,1211
96410,20,102,204,90,92,34,18,18,30,30,14,27,244
165281,10,72,120,75,79,60,44,36,50,0,2,10,328
3020,230,198,184,64,55,24,46,96,70,20,1,2,23
94720,0,18,44,19,58,63,84,180,90,60,10,31,242
802386,10,0,8,3,22,37,56,114,120,40,1,2,1045
929033,0,6,36,12,41,33,20,60,30,10,14,53,1325
397954,0,0,20,26,57,56,46,48,0,0,14,15,551
335327,60,54,124,89,117,38,36,36,10,10,2,18,494
65017,10,12,28,23,43,70,92,264,300,160,14,15,199
746552,0,6,24,12,51,53,56,120,10,10,7,14,960
362081,30,12,28,19,46,67,84,48,80,60,23,25,523
911043,0,0,4,3,18,31,84,132,100,40,23,24,1263
80776,250,186,208,90,54,33,18,30,20,30,14,0,223
255251,10,18,56,28,52,85,142,294,330,160,14,21,403
63742,0,6,40,20,58,42,52,126,60,20,14,23,195
64526,40,108,192,78,84,22,18,12,40,30,2,28,199
756930,0,18,40,25,75,70,78,90,40,10,14,21,982
288984,0,12,20,22,74,63,38,24,10,20,2,7,431
241004,40,48,56,45,93,21,26,18,10,10,5,10,388
695416,20,24,32,13,44,57,52,78,90,20,7,14,887
521454,0,0,16,16,84,41,12,30,10,30,14,15,686
709070,0,6,4,9,35,60,56,60,60,0,14,0,901
204522,20,6,12,10,33,57,92,198,120,160,14,15,358
832471,20,6,12,10,36,61,84,138,80,90,14,20,1122
627491,50,42,100,46,51,10,8,0,0,10,14,15,792
637842,110,96,172,82,60,15,6,48,0,0,10,23,808
665021,20,42,60,29,38,25,8,18,0,20,14,49,842
566365,0,6,36,36,59,34,16,24,20,0,14,0,720
772296,0,0,28,61,152,153,164,150,70,20,14,35,1005
633210,0,6,24,43,113,50,28,18,0,0,14,27,804
745204,0,0,4,2,5,25,64,276,300,270,14,28,959
285182,0,6,44,40,78,36,24,30,20,30,14,20,431
564638,0,0,12,16,66,33,24,6,10,10,14,0,707
37952,10,30,88,29,50,51,54,78,70,30,14,28,138
70206,0,24,24,25,53,62,52,84,40,20,14,0,208
417266,10,6,8,19,40,80,56,78,20,20,7,14,565
669656,0,42,44,18,57,27,44,48,30,0,10,39,848
860235,130,60,108,59,67,26,14,12,20,0,2,20,1183
762290,10,18,40,26,66,57,36,54,10,0,2,12,989
632794,0,0,24,32,91,54,24,30,0,0,14,28,800
512900,0,12,8,5,42,84,152,294,200,160,14,28,681
761767,30,60,48,24,60,43,32,78,70,40,14,41,989
13472,0,12,8,5,26,26,40,60,30,40,2,21,71
90113,10,12,28,30,68,52,34,42,20,20,14,16,234
909037,20,6,24,6,25,35,52,102,120,70,12,14,1269
403746,0,6,24,9,14,32,64,162,230,200,14,46,564
254176,10,6,32,33,81,46,48,66,20,0,14,35,402
675048,0,6,12,29,63,31,14,12,30,0,14,15,843
828894,50,30,32,24,34,28,32,72,20,50,1,14,1111
570332,10,6,16,12,53,74,86,120,40,10,2,14,726
433473,0,12,16,7,66,55,34,12,40,10,7,14,581
741472,0,18,40,29,65,35,16,0,0,0,14,15,944
865754,130,78,124,52,70,28,14,12,0,0,17,23,1192
39184,10,24,40,26,57,39,14,24,30,0,23,0,142
506185,0,0,0,7,32,44,64,114,70,110,14,15,675
779137,0,6,0,16,41,55,72,84,90,20,14,19,1015
927310,0,12,8,4,34,70,72,48,40,30,14,35,1308
245025,10,18,40,41,87,46,40,48,10,20,7,14,391
347530,40,96,160,73,91,37,32,18,20,0,14,24,508
130832,30,36,64,37,65,58,34,42,10,0,14,21,291
424310,0,0,8,22,60,48,36,24,20,10,14,33,583
829536,0,6,8,7,43,66,54,96,80,30,14,20,1104
110457,30,60,72,36,79,69,58,78,110,10,10,0,263
744305,50,36,28,31,45,32,24,48,40,20,2,23,956
655351,20,48,60,30,57,54,60,138,100,40,10,51,829
464342,0,0,4,3,19,41,98,210,120,140,14,15,631
781120,10,18,60,41,79,50,34,42,0,0,23,39,1020
621719,0,0,12,15,59,72,112,156,130,50,14,15,784
46718,20,78,52,34,49,41,78,138,90,20,23,30,159
880273,30,30,28,27,54,40,30,54,20,10,14,21,1210
322177,10,12,20,20,61,53,74,96,60,30,14,45,482
96874,40,66,156,69,88,59,44,78,30,20,1,2,244
699636,0,6,24,31,63,32,34,24,0,0,2,20,886
527348,0,0,12,11,36,50,60,102,10,60,14,15,689
660419,0,12,32,12,47,65,82,72,20,30,10,20,836
583202,0,6,16,22,57,39,18,0,10,10,14,36,737
396835,0,18,36,32,81,58,56,114,70,50,10,0,558
673170,0,12,12,14,35,38,62,114,100,40,10,20,854
112114,120,168,236,74,62,25,12,24,30,10,2,10,266
86865,10,30,64,43,73,30,32,48,50,40,14,15,220
146554,70,66,152,85,106,56,26,36,20,40,2,20,309
173728,20,60,220,105,101,56,38,72,60,10,14,27,335
854433,0,6,12,11,59,59,108,126,140,20,14,15,1170
450206,10,6,12,31,140,119,88,114,70,0,14,27,616
91667,0,12,48,44,57,46,26,24,0,0,14,15,236
838402,10,6,20,8,29,53,86,234,180,60,20,23,1135
387522,0,6,4,12,56,88,138,108,70,10,14,27,536
479953,10,24,28,50,55,47,36,84,40,0,10,25,644
96948,60,42,132,100,110,46,24,36,10,10,14,15,244
648715,0,6,32,19,54,77,70,114,90,0,2,20,818
923953,0,0,28,22,48,38,22,54,10,10,14,0,1307
396754,20,42,40,48,63,38,26,48,30,10,14,20,557
450648,20,6,12,11,48,75,174,234,180,110,14,0,613
831287,0,6,40,15,49,76,72,72,130,20,10,23,1116
262431,20,18,80,53,114,53,40,36,10,10,2,0,401
157388,10,12,40,41,86,53,30,48,40,30,14,28,319
735658,20,12,52,38,41,16,12,12,0,10,14,0,941
940426,10,12,20,16,52,55,38,24,10,10,2,15,1357
248412,10,24,68,54,60,27,22,6,10,10,14,15,394
147515,10,6,44,31,115,98,96,120,80,120,2,20,309
81591,0,0,12,5,23,41,100,228,210,130,14,27,224
628788,20,30,20,23,82,75,114,192,80,110,14,0,796
759272,0,6,32,19,62,64,42,42,30,10,14,15,984
153109,0,6,4,7,25,59,124,270,320,240,14,21,315
185973,30,102,124,79,92,52,20,54,20,10,2,10,347
486090,10,6,20,24,58,64,42,54,60,10,2,23,653
540553,0,0,4,23,62,54,66,54,50,10,2,20,699
176296,0,0,16,17,56,72,90,174,90,80,2,20,340
751776,0,0,16,14,32,58,68,126,60,30,14,35,960
101719,0,24,40,38,79,81,130,162,120,40,2,10,251
848646,0,6,24,14,63,88,106,90,90,10,14,15,1154
448313,10,0,4,11,30,58,48,108,20,50,20,23,615
168392,10,66,84,68,92,32,14,12,0,0,14,28,330
785837,0,6,16,20,73,72,58,84,70,20,10,39,1028
865134,10,12,32,30,59,40,22,0,0,10,2,21,1190
821923,40,42,64,39,82,30,4,30,20,10,14,0,1096
762493,0,36,36,24,65,68,68,120,30,20,14,17,988
246158,10,66,108,71,91,45,34,30,20,30,14,15,392
424427,10,30,112,64,58,31,22,6,10,10,14,35,580
325115,0,12,52,52,63,48,40,54,30,0,1,14,485
770319,10,12,48,34,110,138,188,300,260,110,14,0,1005
371981,20,0,24,28,75,60,62,60,10,0,14,35,530
401284,10,108,176,87,97,56,42,72,20,0,14,15,561
635735,10,6,28,25,90,90,44,24,0,0,2,39,804
276065,20,36,44,30,86,103,136,306,210,60,2,39,428
692603,20,18,68,46,78,27,24,30,10,20,14,15,882
113398,70,102,188,82,57,14,4,0,0,0,2,14,267
547610,0,6,8,6,21,43,84,108,80,100,14,15,705
232455,30,114,104,60,60,31,36,24,20,10,10,39,380
9408,0,12,28,21,35,41,98,288,180,190,14,15,45
786224,0,6,52,38,64,44,48,72,70,40,14,21,1027
17521,0,18,52,32,46,52,76,126,50,30,2,23,83
571148,0,0,0,4,35,76,106,192,90,90,14,27,725
274333,0,18,48,22,70,79,108,168,170,50,2,15,429
529317,10,6,12,9,46,58,62,138,50,90,14,35,691
297459,0,48,36,53,89,89,54,72,60,0,14,15,453
465308,20,6,4,16,45,53,72,78,60,10,2,14,631
189737,40,114,84,83,84,54,50,78,50,40,10,21,349
891699,0,0,8,5,14,31,94,312,430,430,14,15,1226
581110,0,6,28,33,60,59,38,78,70,20,2,0,735
423992,40,30,80,50,69,68,38,72,20,10,2,31,579
254145,10,48,116,94,112,63,38,18,50,10,14,0,403
444737,0,0,4,4,29,68,90,126,60,60,14,15,596
215960,40,72,112,64,83,50,52,78,50,20,14,35,367
39849,0,12,24,15,46,40,48,78,70,20,23,0,142
163637,60,96,128,61,94,37,24,36,10,0,10,0,325
49408,70,60,100,51,46,38,60,78,80,90,10,12,170
669174,0,0,12,4,41,65,60,120,70,20,14,28,846
368108,20,66,108,47,60,31,30,18,10,0,5,10,527
839292,0,6,0,7,36,64,70,138,80,60,14,15,1136
394318,0,0,44,43,82,53,18,24,20,0,14,15,552
603123,0,12,32,29,69,54,42,72,30,20,2,14,759
396248,0,48,44,32,71,51,20,48,20,0,2,10,557
623697,10,54,52,55,85,41,20,18,10,10,2,0,788
537954,10,0,8,5,24,51,72,84,60,20,10,20,696
910677,0,12,12,16,42,47,46,90,60,0,23,35,1273
571944,0,6,12,41,94,47,24,42,20,0,14,15,725
681787,0,6,24,13,42,47,74,84,20,10,14,35,858
475193,0,0,12,6,27,55,94,102,90,50,10,0,639
692742,0,12,28,18,62,37,32,48,20,20,2,20,883
180769,0,6,16,17,62,52,102,126,30,30,14,0,342
141790,50,150,156,66,59,19,8,12,0,20,1,10,303
136818,10,30,112,88,133,54,32,18,60,30,14,15,296
550867,0,0,28,23,56,23,10,6,0,10,2,20,706
612780,0,0,4,2,11,45,86,156,150,120,14,20,769
684122,0,0,20,16,64,55,30,24,20,0,2,0,858
167579,10,18,52,47,112,42,26,42,10,0,10,20,322
8016080,100,0,0,0,0,0,0,0,0,0,0,0,0
332542,850,288,248,54,29,4,2,12,10,30,14,34,494
43706,30,126,184,57,62,28,16,30,10,0,19,23,153
55586,10,6,8,1,18,32,116,372,520,370,14,21,179
115765,170,144,252,86,68,26,24,6,20,30,5,23,270
703477,20,24,32,26,92,40,62,84,70,30,5,23,896
908615,0,6,20,13,57,34,10,6,0,10,2,7,1266
178393,40,72,212,84,56,13,4,18,10,0,14,0,340
244910,0,18,28,14,64,66,64,72,90,60,14,28,391
897097,0,0,4,3,17,31,80,126,60,50,14,35,1237
212847,10,12,36,22,74,72,96,252,150,160,2,0,364
165386,0,6,36,21,67,94,142,204,180,60,14,20,328
411872,0,12,12,11,54,64,110,186,120,70,14,15,570
692873,60,54,40,47,57,36,30,24,50,0,14,35,882
525954,10,6,4,11,43,46,58,54,30,50,14,48,689
332219,0,12,12,8,26,90,140,324,240,130,2,0,492
401282,0,0,12,15,47,77,56,78,10,10,14,15,551
881227,0,0,4,5,22,44,56,96,80,30,14,17,1211
759026,0,6,16,7,48,51,80,120,80,30,14,28,984
542727,10,0,8,23,72,50,40,36,30,0,8,14,699
10911,0,12,28,23,46,49,100,210,120,20,14,21,57
194046,0,0,20,24,59,72,120,96,50,30,14,15,352
443716,0,0,4,4,47,78,100,162,90,60,14,27,607
175242,30,30,68,40,72,71,74,90,100,50,2,21,338
386644,0,6,4,7,15,49,94,162,70,30,14,48,545
857498,10,6,20,9,20,23,84,132,80,30,14,0,1174
577161,20,18,16,16,38,48,58,66,60,40,2,20,731
418434,0,18,56,37,62,62,54,48,10,10,14,15,576
934262,0,0,20,13,28,47,106,144,70,70,14,21,1341
954781,30,48,40,42,53,52,44,60,40,10,2,0,1397
495693,0,0,12,5,18,66,104,252,140,160,10,39,663
325307,0,18,20,27,39,59,74,126,80,60,14,23,485
941510,0,6,8,6,15,37,94,180,100,30,7,14,1360
925630,0,24,32,16,54,33,34,24,40,0,10,0,1315
545934,0,0,4,11,49,31,20,6,0,10,14,17,703
659494,50,66,92,59,94,34,12,12,20,0,10,20,833
654414,20,18,12,23,74,75,54,114,20,30,14,27,825
90021,220,228,308,92,54,7,12,12,0,10,10,31,235
463713,10,12,40,65,74,43,28,42,40,10,10,20,629
859187,0,30,40,32,40,63,60,66,40,20,10,61,1177
230141,80,90,128,81,80,35,24,18,30,20,2,39,377
40211,20,12,48,17,40,30,40,96,50,40,7,14,144
418936,0,0,28,13,42,75,92,144,130,80,14,15,576
366221,0,54,64,34,90,73,82,90,60,60,14,23,525
666398,10,12,32,28,80,91,126,198,240,130,14,0,845
87101,10,12,36,23,58,57,66,60,30,30,14,0,220
808649,0,24,16,9,43,74,94,108,120,60,10,57,1068
501383,20,24,36,51,74,70,54,78,40,30,2,20,671
283623,0,6,20,33,70,48,36,54,40,20,14,15,431
738287,0,60,84,40,68,50,20,48,60,0,7,23,947
523184,10,0,28,29,53,77,56,42,60,40,14,0,688
443855,0,18,32,44,58,44,16,18,0,0,14,15,596
450782,0,12,12,30,109,115,130,138,60,20,7,14,616
37264,30,12,28,27,53,58,76,90,50,80,12,14,138
386816,20,48,68,82,108,30,10,6,0,0,14,0,536
357505,20,18,40,27,55,66,64,90,70,40,2,20,517
473436,10,0,8,5,9,17,66,192,430,480,14,15,638
314046,10,6,48,48,50,15,4,12,0,0,10,21,475
78826,20,30,68,56,42,12,12,12,10,10,14,0,218
777052,0,12,32,35,50,39,28,18,0,20,10,20,1012
34309,110,150,128,57,46,19,6,0,20,10,14,0,129
674234,10,18,36,24,61,40,34,36,20,60,14,15,854
847127,0,24,32,16,45,75,108,162,80,70,14,46,1154
170221,30,102,168,103,131,36,20,54,10,0,14,20,333
734428,10,6,4,4,45,51,48,36,20,10,14,15,931
816631,0,12,64,35,54,17,4,0,10,0,14,0,1075
12443,30,138,132,61,45,21,18,0,10,0,14,15,67
429035,0,0,0,24,63,65,84,42,70,10,14,35,587
922336,0,0,12,14,45,36,22,36,30,0,14,0,1293
494817,0,6,16,15,42,66,62,54,40,40,14,20,664
944273,0,0,16,7,33,61,48,72,70,30,14,21,1368
920389,30,60,44,55,56,26,16,18,30,10,14,15,1298
579340,0,0,0,6,31,50,74,90,60,50,14,35,721
100693,0,96,212,103,92,39,20,18,20,10,14,15,251
44326,0,12,48,20,51,51,90,204,170,130,7,14,153
859874,10,12,28,31,60,25,22,24,0,0,14,15,1180
145464,260,276,340,98,52,19,12,12,0,30,2,21,309
243697,10,48,104,61,75,25,24,18,10,30,2,20,393
917313,0,18,16,20,59,36,32,30,10,0,14,0,1279
298026,10,48,72,36,75,72,76,186,80,30,14,33,453
857534,10,0,0,13,35,55,60,30,30,10,14,53,1164
862540,40,36,48,18,66,65,82,114,50,40,1,10,1186
284433,0,30,68,38,93,53,54,60,50,20,2,21,440
722673,0,6,4,15,47,44,48,78,60,10,14,0,921
448163,10,6,4,17,50,115,196,234,240,40,14,21,616
571981,10,0,48,37,75,47,34,24,30,20,14,0,726
438582,20,30,144,92,87,29,8,12,10,0,7,14,600
314678,10,12,12,6,43,63,72,108,60,40,2,7,476
281861,20,6,44,30,88,78,74,102,70,10,10,16,435
951795,0,6,8,22,59,39,22,12,0,0,14,53,1390
499153,10,30,68,63,98,50,40,24,20,0,14,27,668
270438,0,6,76,47,93,72,42,48,20,0,10,17,423
420631,0,48,56,33,74,55,24,18,0,20,14,0,576
858980,20,42,56,28,74,50,48,48,30,10,10,0,1178
34806,0,24,12,11,31,51,40,36,0,0,2,20,130
173737,50,84,240,114,101,45,20,36,30,0,10,20,335
576962,0,6,24,18,61,40,28,6,20,0,2,20,721
428893,0,0,20,43,80,57,28,30,30,0,14,35,587
570303,0,6,20,28,70,62,70,18,40,30,14,33,725
17864,10,18,32,27,62,51,80,138,40,30,14,28,87
377318,0,12,56,27,61,83,72,84,40,30,14,39,534
672196,40,78,68,36,49,24,6,12,30,0,11,14,851
617609,0,0,4,5,45,57,66,48,40,30,14,28,769
894680,0,0,4,4,20,38,82,108,50,40,2,14,1221
757985,10,6,64,29,81,34,24,18,0,10,14,0,984
703723,40,36,56,43,63,26,24,30,30,10,2,21,895
64861,0,18,44,30,74,73,100,174,130,40,14,23,199
858907,20,36,56,32,53,43,68,96,80,30,1,14,1179
129394,10,48,32,58,56,24,6,6,20,0,14,0,290
568343,0,0,4,1,23,49,104,252,280,210,14,27,725
956634,10,12,20,9,36,49,22,42,10,0,14,0,1403
289255,0,6,8,9,33,61,68,150,160,110,14,15,431
571050,0,24,60,68,79,26,16,30,10,0,14,27,725
697092,60,36,56,53,54,23,10,24,20,10,14,33,888
429217,0,24,68,61,83,31,24,12,10,0,10,0,587
18911,30,12,24,19,27,56,98,258,240,190,14,19,89
434900,0,30,24,39,71,46,36,54,30,10,23,35,595
328142,0,0,0,5,28,55,94,162,180,90,14,27,489
20040200,100,0,0,0,0,0,0,0,0,0,0,0,0
623482,10,12,36,38,79,56,32,78,50,0,14,15,788
767149,40,24,40,34,59,24,10,6,20,0,14,23,997
86789,0,6,24,19,34,55,104,150,130,40,14,0,220
440378,0,6,16,36,75,54,46,48,20,30,14,21,603
849374,0,6,12,8,22,52,128,204,180,80,10,51,1159
495649,30,84,104,73,76,39,24,72,20,30,14,0,662
413251,80,60,108,57,78,26,26,30,0,20,2,20,570
279947,0,12,4,3,20,47,120,192,270,70,14,0,431
594887,0,18,32,46,63,33,42,42,50,20,10,41,749
164148,0,12,48,37,100,47,50,42,20,0,14,20,322
20270,10,24,28,24,43,26,20,36,10,0,2,23,94
76830,10,90,116,50,91,44,36,24,40,10,10,0,217
276479,10,18,48,33,71,98,148,306,230,150,2,14,428
40701,20,36,80,48,56,51,50,84,40,0,2,33,145
356694,20,30,100,52,66,37,26,30,30,0,2,20,517
951597,0,6,12,4,14,29,90,120,150,120,14,15,1390
874246,60,66,92,49,39,23,8,18,0,0,10,21,1201
88834,210,228,256,81,64,18,6,24,10,10,14,31,233
293143,10,12,48,35,74,43,56,60,20,40,14,27,448
432052,0,12,12,17,54,50,52,96,60,40,14,27,592
782218,10,0,20,13,58,50,44,102,40,10,14,15,1021
920783,0,6,8,8,31,52,88,168,80,60,7,14,1301
174729,20,96,88,44,77,53,76,126,110,40,14,15,338
276030,110,84,108,90,118,69,66,72,10,20,2,10,428
625197,10,30,16,35,70,37,32,18,0,0,14,15,783
473682,0,12,16,17,63,50,44,78,40,10,14,15,638
79292,0,12,36,22,51,58,126,168,150,70,10,20,219
414040,0,6,0,31,73,65,62,42,20,30,14,0,572
802871,0,6,8,12,24,43,58,72,30,30,14,0,1045
294582,0,6,8,13,70,66,82,78,40,10,14,0,448
276455,30,120,152,76,123,65,60,42,10,30,2,10,428
661915,0,0,12,13,44,48,48,30,20,40,1,14,827
365933,60,60,140,75,106,37,28,30,0,0,14,15,525
542498,0,0,12,11,50,58,80,72,80,0,10,46,699
171662,10,0,28,34,112,96,124,258,70,40,2,39,335
338580,0,18,20,15,66,70,98,180,80,90,14,15,502
859113,20,0,40,33,67,54,34,36,10,20,14,0,1177
333385,1000,312,236,50,21,4,0,12,0,30,14,28,494
854748,10,12,32,30,60,30,16,0,20,0,14,0,1164
730877,0,12,8,8,22,34,80,156,310,160,14,15,934
883404,0,12,8,7,35,59,98,108,120,0,14,22,1213
424939,10,6,4,5,27,44,92,156,160,70,14,21,583
12256,30,30,40,29,67,47,36,72,20,10,14,23,64
948745,0,0,24,18,58,39,14,24,0,10,14,0,1371
192600,0,42,56,41,94,61,60,72,10,30,2,18,351
579086,10,6,20,37,74,42,42,48,10,20,14,15,735
96871,0,0,20,20,32,70,164,354,300,210,14,15,244
68287,20,18,56,36,66,32,26,30,20,10,1,10,204
847252,10,24,44,32,92,54,66,78,20,10,10,0,1154
752981,50,18,104,29,62,44,42,54,30,30,9,14,974
512663,0,12,4,17,73,68,80,108,90,20,14,35,682
186716,30,48,144,71,88,47,50,48,40,20,14,0,347
891536,20,30,20,15,59,52,84,174,70,40,14,43,1226
663698,10,6,16,17,49,44,36,48,30,40,20,23,827
305718,0,12,20,17,51,65,66,114,30,30,10,20,461
568684,20,24,24,47,97,45,14,30,20,0,14,27,725
27980,0,30,108,40,67,52,82,66,70,10,2,21,114
734912,0,6,20,7,30,44,54,72,30,40,14,24,931
954936,70,96,112,35,35,14,4,6,0,0,14,0,1399
782426,0,12,44,36,57,41,22,24,10,10,14,0,1021
72093,0,0,20,16,50,51,50,108,0,10,2,7,210
362200,0,12,24,13,49,76,62,108,50,40,14,27,523
402131,40,18,56,25,85,104,106,216,100,120,10,12,561
116182,60,72,168,76,83,19,12,0,10,10,2,10,264
246039,30,54,148,67,72,21,12,12,50,0,14,20,393
931132,0,6,20,8,20,77,88,114,90,60,15,23,1331
691011,0,0,4,5,45,47,60,48,50,30,14,19,871
516084,0,12,48,41,89,39,34,6,30,30,14,38,684
482630,10,6,24,21,60,29,20,18,20,10,2,0,646
52918,0,30,56,25,38,32,48,102,120,50,5,10,174
538239,0,6,4,10,39,47,46,42,20,0,14,17,696
741086,20,0,20,17,72,132,138,198,110,40,2,28,945
857823,50,48,56,29,67,46,32,18,50,10,10,14,1176
683848,0,6,0,14,49,57,34,102,40,20,10,16,858
358591,0,6,16,16,67,59,84,198,30,50,14,0,517
706403,0,0,24,21,48,42,38,54,0,20,14,20,900
61310,10,0,16,10,31,40,68,132,100,80,14,27,192
21406,0,18,72,39,51,41,26,60,50,10,14,15,97
832100,20,18,36,25,71,45,48,48,30,10,14,27,1122
321758,10,72,164,59,58,15,8,0,20,10,14,15,482
649782,0,6,4,14,29,39,60,48,60,70,14,15,820
216839,20,36,32,19,52,86,142,198,140,160,2,7,368
314613,0,0,4,6,9,48,74,300,270,150,14,45,476
233308,10,12,36,21,60,51,66,78,80,60,7,14,378
568682,0,0,8,35,93,46,38,48,20,10,14,27,725
20040,100,0,0,0,0,0,0,0,0,0,0,0,0
779581,0,0,4,9,49,73,50,66,30,20,2,10,1015
790697,10,0,16,11,49,97,108,198,120,80,14,21,1034
185735,10,30,76,53,70,39,32,36,20,10,14,27,346
246050,0,18,68,31,73,77,72,144,160,100,14,21,392
166052,10,24,72,42,109,74,50,114,30,30,14,27,328
570158,0,0,8,23,50,53,48,54,50,20,7,14,727
268939,0,18,36,20,64,103,166,252,230,170,20,23,419
733556,0,0,8,1,30,49,66,84,10,30,14,27,931
771077,0,0,36,24,111,183,246,240,170,30,14,28,1005
133453,10,78,76,65,88,54,36,36,50,20,2,10,294
573511,0,0,4,3,27,49,90,132,320,290,14,15,730
620325,30,12,16,19,40,53,134,150,160,80,2,33,784
666664,240,174,224,79,90,25,16,48,40,20,10,19,845
102284,10,12,32,49,90,44,24,6,0,0,2,0,252
927729,0,6,28,20,49,78,74,90,70,50,2,0,1323
525036,0,0,0,2,22,33,98,228,160,70,14,27,679
55782,0,24,24,14,52,75,76,84,70,50,14,15,178
9405,80,102,192,53,77,22,26,24,10,10,1,2,45
888326,0,0,16,7,34,56,86,126,60,70,2,10,1220
142702,10,30,68,30,78,80,102,78,50,30,10,39,304
770287,0,12,36,17,78,115,234,450,310,230,14,15,1005
160251,10,30,52,53,83,23,14,18,0,0,14,20,321
863178,0,12,16,19,45,42,36,54,20,0,10,12,1180
327817,10,18,44,39,76,39,26,12,40,20,2,33,489
894819,0,0,8,3,19,40,60,132,60,10,14,21,1221
210874,0,6,8,3,22,47,84,264,390,270,10,20,365
706407,0,6,28,20,40,44,52,36,40,10,14,20,900
2008040,100,0,0,0,0,0,0,0,0,0,0,0,0
119286,20,0,52,11,46,61,60,126,70,60,14,27,273
749594,40,36,40,36,58,39,34,60,10,10,10,23,968
922754,0,0,72,39,49,10,6,0,0,0,14,35,1293
134686,10,36,116,46,117,81,70,72,40,20,14,15,298
40833,20,18,36,21,26,31,46,120,120,100,12,14,144
147295,0,12,44,20,71,100,154,228,130,100,2,33,309
778215,0,48,32,40,53,32,26,36,30,0,9,14,1014
245033,170,60,108,54,55,29,30,48,20,40,1,14,393
822737,0,0,0,2,13,44,106,234,310,210,14,35,1096
68344,60,126,168,75,57,24,14,18,30,20,23,0,205
